essay_id,full_text,score
a75401c,"Driverless cars are great but in some cases they can be wrong. If we were to have driverless cars it would be easy. You wouldnt get tired of watching the road so long. You wouldnt have to pay as much attention to the road as usual. With driverless cars you would actually have to be careful

because if there is any road construction you would have to steer yourself. If theses driverless cars were to run on gas or electricty how long would they last. If the car was to break down and it could only work if they car was up and working that would be bad. You could be stranded or worse. If the car was to start driving reckless that could injure or take people lives. I would be good for the cars if you could tell them where to go or just type it in on a screen . I think driverless cars shouldn't be made.",1
3db9328,"Venus is sometimes called Earths twin. Whyit is called that is

because Venus is the closest planet to earth. How Venus is the closest planet to earth is because of the size and density. Occcasionally it is the closest distance to earth too. Venus atomsphere is almost 97 percent carbon. Should humans study Venus if even there are great dangers with it.

One reason it should not be futher studided is because most forms of light cannot pentrate the atomsphere. This affects them by not being able to take pictures and or videos. What they would have to do if they cannot take pictures or videos is make a base and study Venus from there. Thats alot of work bringing materials up there to make a base to study venus. The point is it would be a pain to bring materials up there make a base then try to study it which they might not be able to do.

Second thing about Venus is you cannot take samples from a distance. How are astromners supposed to get samples if they can barley see up close because light cannot pentrate the atomsphere? What are they going to do take a pick axe or a drill and just start mining. What if some piceases of the planet are explosive at they hit a part of the planet then it explodes. What are they going to do if that happens?

Third is why would we study the planet if pretty much we cant live on it. If the light cannot pentrate the atomsphere what are we going to do live in the dark. Humans cannot live in 170 degrees fahrenheit unless some how they can adapt or get everybody suits to wear. Astronmers say that Venus long ago was coverd in lakes and mountains like earth is now. If they find that water is on Venus it would be a good study if not it would not be worth it.

Should humans go more indepth in studying venus even though there are alot of dangers? No there are too many dangers and what could they get out of it.

No matter what Venus is still a planet. Its just not a planet that should be more indepth in studying. There are too many dangers in studying Venus.                ",3
2f5ef45,"The author supports this idea by giving information about Venus and it's pros and cons. The author starts off with comparing Venus to Earth and how they are similiar. They think that studying Venus is a worthy pursuit because, it may have been the most Earth like planet in the solar system. In paragraph 4 it says ""Today, Venus still has some features that are analogous to those on Earth"". Also Venus is not that far from Earth.

On the other hand, there are still dangerous thing that can happen from trying to study venus. There is a 97 percent carbon dioxide atmosphere that covers Venus, and it also has sulfuric acid in it's atmosphere. Furthermore, Venus is the hottest temperature in the solar system. The author still feel as if with all of these dangers scientist will be able to work around it to study Venus.

The author supports the idea of studying venus because they feel as if studies should not be limited by dangers and doubts. That beacuse humans are so curious we should keep looking for insight and trying to meet the challenge that is handed to us. in conclusion, our travels on Earth should be expanded because it could ineviblity lead us to something big. ",3
e8e2728,"In the artical ""The Challenge of Exploring Venus"" the author is trying to convince the reader that studying Venus is woth pursuing dispite the dangers in may cause and shows us. Sending people to a planet we know is dangerous is not a good idea if we dont have the technological advancements that we think we may need to protect the people going to Venus. The history of this planet is important to know about because it is very similar to Earth and not is one of the hottest planets in our solar sysem.

The author states that in the past Venus is thought to be a lot like Earth. Scientists think that Venus was ""covered largely with oceans and could have supported various forms of life, just like Earth."" Since Venus is thought to be the planet most like Earth scientist want to discovey what happened to in that made in inhospitable and why it happened to this planet. They have shown that Venus still has a lot of similar features that are very closely related to Earths. The author says scientists would like to get more information by landing people and spacecraft on the surface of Venus but the spacecraft has been proven to last only a couple hours on Venus. This is why ""not a single spaceship has touched down on Venus in more that three decades.""

Although the spacecraft cant last very long on Venus it isn't NASA's fault says the author. Venus has a ""thick atmosphere of almost 97 percent carbon dioxide""

It also has clouds that contain sulfuric acid which are ""highly corrosive"" and causes serious damage to the spacecraft and in unsafe when coming through the atmosphere of Venus. Since Venus is so closely related to Earth it still does have earthquakes, stormes, volcanic eruptions and many more things that could make the mission even harder for them. The author knows that if or when the spacecraft gets though the atmosphere of Venus the planet has a surface temperature of about 800 degrees Farenheit and that is nowhere close to what we have here on Earth.

NASA is working on creating a ""blimp-like vehical hovering 30 or so miles above the roiling Venusian landscape."" This would be a more sustainable temerature of about 170 degrees Farenheit and would rest easy at about sea level on Earth. This would allow the astronauts to view the surface of Venus without being severly harmed. NASA is still looking in on other ways to make the trip to Venus mush safer and effecent for them. NASA may not even send people up to explore the planet it may send up a robot that can sustain the harsh terain that Venus presents. The author explains that this still could not be the way they should do this. He compairs it to putting a cellphone in acid or heat and doesn't think it is a smart idea.

The author suggests that studying Venus is a worthy pursuit despite the dangers is presents. The artical was mainly focused on the dangers in and didnt really show that Venus was worth studying and mainly showed why it was too dangerous to study. The author explains that the history of this planet does tell us a lot and since it is one of the most closey related planets to us we should learn more about it, but a lot of dangers come with that and we need to be willing to face them. We need to work on our technological advancement to make sure the mission is safe.   ",4
710f583,"Driverless cars should not be a thing. Yea, it would probably be cool to have a car that just drives you around instead of yourself but that would be you just being lazy. Why have a driverless car if it can only do 80% percent of the job, for example: in the article ""Driverless Cars are Coming"", it sais ""google has had cars that can drive independently under SPECIFIC conditions since 2009. Google cars arent truly driverless; they still alert the driver to take over when pulling in and out of driveways or dealing with complicated traffic issues, such as navigating through road work or accidents.'' So whats really the point of having a driverless car? There isnt one. Maybe a couple facts about it, but most people should really look into it instead of just being ready to get one. even though it might be safe, 25% of it is not and it could probably cost you alot money.",2
45da3a8,"Driverless cars are trying to become a thing you know? How do drivers even thing that is okay? How does the law think it is okay? Driverless care, are you serious? It would reduces the wrecks that is forsure, if people wasn't so wreckless on these roads today we wouldn't have any wrecks, but drivers just don't care anymore they would let someone hit them just for the money. Some people have been told the drivers seats will vibrate when the vehicle is in danger of backing into an object.

It would reduce the cause of a-lot of wrecks, He says, "" Their cars have driven more than half a million miles without a crash,"" A million miles is a-lot, with a brain driving, not a human that is far. Human Are in the car respond when needed or told to take the wheel cause danger is around.

What if the driver falls asleep while they are waiting to drive again, or waiting for danger to come? It says ""GM has developed driver's seats that vibrate when the vehicle is in danger of backing into an object. The google car simply announces when the driver should be prepared to take over. Other options under condideration are flashing lights on the windshield and other heads-up displays."" He also says, ""Why would anyone want a driverless car that still needs a driver? Wouldn't drivers get bored waiting for their turn to drive?

How would someone respond to a dead body or how would the drivers family if they knew he was in a driverless car, trying to sleep and the car wrecked because he was asleep and didn't hear, see, or feel the warnings? The drivers family would want to sew the car manufactures. He says ""The Manufacturers are also considering using cameras to watch that drivers are remaining focused on the raod. While the driver watches the roas, the car watches the driver.

Driverless car shouldn't be aloud to become a thing even tho is has some good things, it also has alot of bad things too. To much stuff goes on behind a car that humans and only humans should have to take in responsiblity. They can be they cause of their own death, don't leave that up to the car.",3
09af24e,"My argument against ""Driverless Cars"" is that im going for it. The reason why is because we have advanced in our technology so it would only be wise to try and use that. Also because I think personally it could save many lives with its self brake instalation, self parking, and many other features. As I was reaing the artical it mentioned that the driver would have to still be alert because if theirs an accadent or workers ahead then the driver must be the one to avoid that. That dosent mean it a bad idea, it just means that maybe our technology isnt that advanced and cant avid things such as work sites ahead or accidnts. I think the reason they cant detect accidents is because you never know when ones going to happen, same with workers ahead your car may not be able to detect it because it could happen in a sudden flash. My position on driverless cars is that i think it will be a great idea. I like i said save many lives, know im not saying it will save everyones life but out o thousands it could decrease by hundred.

Appropriate details from the artical that supporst my position is when it talks about how it has automic brakes and self parking and many other features. Its great to have that type of things because as i ahve been saying it could save many lifes, and that important because no one wants to see their family dead. Self break is good because it could be late nd you have been working all day long and your tired and you fall asleep in the car right when a car is pulling out or your car turns a different direction and your close to hitting somethong and it just automatically stops. Or like most parents, you have a young child in the back and hes/shes crying andyou turn around for just a split secound and your car just comes to a complete stop. Then you realize you were about to hit a car infrount of you but with the self-breaking instalation you were able to save your life plus the ones you love riding in the back ( or front) and your car is safe ass well.   ",2
9867a99,"Dear Senator, I'm writting you a letter because I think that we should change to election by popular vote for the president of the united states than keeping the Electoral College. The reason why I think that we should change to popular voting is because every one will be able to have a say in who becomes president.

With the Electoral College, if you want to vote for a certain president, you are actually voting for electors who are pledged to a certain candidate and would place a vote for the candidate they pledged to to make them president.

The pont is, those electors can be bad people looking for power. Besides, it wouldn't be a fair game if the Electoral College did that. So in order to make it equal, I would like to switch to a popular vote election. But eiither way, a president is still chosen.

""The single best argument against the Electorala College is what we might call the disaster factor. The American people  should consider themselves lucky that the 2000 fiasco was the biggest election crisis in a century; the system allows for much worse. Consider the state legislatures are technically responsible for picking electors, and that those electors could always defy the will of the people.

Back in 1960, segregationists in the Louisiana legislature nearly succceeded in replacing the Democratic electors with new electors who would oppose John F. Kennedy. (So that popular vote for Kennedy would not have actually gone to Kennedy.) In the same vein, ""faithless"" electors ahve occasionally refused to vote for their party's candidate and cast a deciding vote for whomever they please. . . Oh, and what if a state sends two slates of electors to Congress? It happened in Hawaii in 1960. Luckily, Vice President Richard Nixon, who was presiding over the Senate, validated only his opponent's electors, but he made sure to do so ""without establishinga precedent."" What if it happened again?"" Excerpt from ""The Indefendable Electoral College: Why even the best-laid defenses are wrong"" from Mother Jones By Bradford Plumer.    ",2
ca7b3c6,"Dont you get tired of driving sometimes, Get sleepy or just dont feel like driving. well theres a solution for that in the future.''Driverless cars are coming''.Driverless cars are great for many reasons like proventing cars accidents, GPS's so you dont get lost, and letting you relax on the road.

Driverless cars provent accidents because the cars have sensors thats will stop the car before it even comes close to hitting something.The artical states that ''In the 1980s, automakers used speed sensors at the wheels in the creation of antilock brakes. Within 10 years, those sensors had become more advanced to detect and respond to the danger of out of control skids or rollovers.'' This allows drivers to drive more safely on the road.

Driverless cars are great with GPS because you can get were you need to gothe quickest way possiable.GPS is a navigation system that directs you in the direction you need to go to get where you wanna get.Driving with out a GPS can get you lost if you dont know your direction.Thats way you need a GPS.

And last driverless cars can allow you to relax.You dont have to keep your eyes on the road.You wont tire your self out. And you wont have any worrys.This is way you should get a driverless car.",2
24e64ad,"First of all, good morning/afternoon/night, hope you're having a good day.

So, the author gives many details to prove that visiting Venus is worth the dangers and who knows what else can be there, explaining that this planet could be our safest/secure option to explore, since has many characteristics from the Earth, like he says, mountains, valleys, and craters, and also that Venus was more likely to be the planet where there was life just like in the Earth actually, and that's exactly why so many scientists and astronomers are fascinated by our sister planet, even if it is almost or basically inhospitable.

He honestly has a point, if Venus has all of those good things, then why not can we do an effort and visit it?

Technology has advanced a LOT, and we have people intelligent enough, so it is possible to visit Venus, and when that happens, we could examinate and analyze this planet, so we can find a way to make it a future home for us, since the Earth is actually in a really bad state, thanks to us, humans that don't notice how bad this situation is.

The author even includes the NASA, thing that with other important things that he says (like information about what NASA is doing, and other important data about what can we do) means that he's very serious about this, so, here, he makes a really clear and explained claim, where he provides specific details and information that we definitely need to considerate, in conclusion.            ",3
dabd869,"What if I said that there are computers that can identify students emotions during class, well if you thought that was fake its actually real! Recently we've made this new technology called the Facial Action Coding System that allows computers to show human enotions and even things like paintings. For an example we used this on a famous painting everyone has a least seen once in their ifetime, which is the Mona Lisa. It shows that she is 83 percent happy, 9 percent disgusted, 6 percent fearful, and 2 percent angry. Those are things that can be cool to find out but it can also can be really valuable in a classrom.

For a classroom it can valuable like after lunch every student must use it before starting class to check how they're feeing. It will very useful if a student is sad or angry percent is high. It can give the teacher a reasoning to go up to the student and ask, why are you sad or why your angry. It can be very valuable like if a student just went through a terrible situation and the teacher can try to help cheer them up. One downside is that it can give out a students business and if like a student is sad, it can become a joke to the other students and make that student even more sad. It also identify if your making a fake smile or not as it can tell by how you make your smile like, if you make a fake smile your mouth is stretched sideways, as in a real smile your zygomtic major(that begin at your cheek bonees) lift the corners of your mouth.

This technology might be seen as a joke, but it can be very valuable in a classroom. It would be helpful if classrooms to get a hold of it as it could benefit the students. Most students are not always happy in school and this technology can be the one to help that not be a case. Teachers can now help the students get even more smartier then they already are. Whoever thought a computer can be the one to help take your students to the top!",3
d869f96,"I PROPER_NAME think that the electoral college should be Abolished . How would you feel if you were running for President and only 1 party got to pick the winner ? That just seems unfair and Unorganized to me . For someone to have to go through an entie process just to pick President , is way more far then what it could be . I dont thnk its okay for State Legislatures to have a say-so in who should be President should be because for them to try to pick it for themself with out the help of ""The People"" which is who really matters.

""The People"" should have just as much an say-so in who the President and Vise president should be .Well they do but i dont think the State Partie should have anything to do with the votes. For 1 the collage or process its' self is Unnessary jst for someone to cast a vote , when they could really check who they want to vote for on a peice of paper or something . Sure that would take alot of time just to count but i think thats far more organized than for everyone to go through a process on a computer or something . According to the text the Electral College process consists of the selection of the electors .... Thats too much voting going on for no reason . Everyone is entilted to their own opinion and it should be heard , because every little vote counts. I remember when i was in Elementary school nd when election time came around they took the students in the library to vote ; even though we were not old enough to vote i can garentee the votes that we casted made a difference even if it was just by 1 vote . But as i think abut it , the president is not just for the benifit of the Congress and the State Legslatures , He/She is for the benifit of EVERYONE . i think that the State Parties wants to have a say-so in the votes just so they can feel important .                    ",3
e97a9f5,"""The day that mankind realizes that their creations destroy the true beauty of mother nature it will be too late."" This quote by one of our nations greatest political and environmental activists, Irvin Green, directly applies to the topic of reducing pollution. One simple, yet extremly effective way to reduce pollution is limiting the transportation methods we travel by. Limiting car and vehicle usage can reduce pollution, nearly eliminate accidents, and makes the road a safer place.

In many places such as Germany, Paris, and Columbia, many ambitious ideas are being put into play to help battle pollution. In the article, ""In German Suburb, Life Goes On Without Cars"", it is stated that in Vauban Germany, 70 percent of families do not own vehicles. The other 30% that do, do not have a place to park them, making them basically useless. Residents in Vauban have stopped their need for transportation, making malls and stores a walk away. In this new approach, pollution has drastically reduced in numbers and has made it a much safer and cleaner place to live.

The usage of vehicles are a double-edged sword. They may get us to where we need to go with plenty of time to spare, but what are we really loosing because of it? What we are loosing is the environment and also our health. In Paris, the pollution rate almost reached a new record high, thus forcing the partial driving pan to clear the air of the global city. In the article, ""Paris bans driving due to smog"", its evident that cars hurt us in more ways then we realize. Buisnesses are suffering due to the lack of transportaion avaliable to delivery their services as seen in source number two, ""Delivery companies complained of lost revenue"". ""Congestion was down 60% in the capital of france after five-days of intesifying smog..."" The smog was so dense that Paris officials created a law making even-numbered license plates to leave there cars at home to reduce pollution. With half of the normal amount of cars driving, it almost elimated the total accident rate, making the road a safer place to be.

Despite the benefits that come along with transportation, there are more disadvanges then advantages. Pollution is the second largest source of America's emissions just behind power plants. Many sociologist have seen these statistics and have also noticed that American transportation usuage has slowly been declining since its peak in 2005. People are slowly but surely helping the cause in their own ways, whether its by delaying getting there license, limit there driving, or even car-pooling with friends. Limiting car and vehicle usage can reduce pollution, nearly eliminate accidents, and makes the road a safer place to be.    ",4
822982a,"The presidental elections are a huge deal in the United States and everywhere else. We all sit on anticipation to see who our next leader is hoping that they will make great changed for their country and their people, eventually making it a great place to live. Not many people are well informed about this system we have here, and some are. But could you imagine if more people find out that they aren't actually voting for the President but instead your are voting for the people that are voting for the President? Does that make any sense? As you very well know there are two sides to every story Senater. Many people agree with the Electorial Collage and many people don't. However my personal belief is that you should not support the Electorial Collage. I believe that this system is unfair, it doesn't give Americans full control over elections and who's running the country as well as the fact that many people voted for the Electorial Collage may make the wrong decisions which could jepordize the election and lets not forget about the winner take all system.

To begin with, the first reason I don't think you should support the Electorial Collage is because the system is unfair and it doesn't give Americans full control over elections and their results. During Election time people are tricked into thinking that they are voting for the President. They play Presidential ad for campains and the candidates go give speeches around the country. But if your not really voting for the Presidents, then why are they wasting all this money and wasting your time having you watch the ads. Source two it says "" If you lived in Texas, for inatance, and wanted to vote for (John) Kerry, you'd vote for a slate of thirty-four electoral votes. Who are the electors?"" amd in source 1 it says ""THe fouding fathers established it in the Constitution as a comprimise."" But honest is it really a comprimise is you're not involved? People want to be involved in this type of stuff, believe it or not it matters to them. And because you are not really told, people could go on for years thinking that their voting for the actual President but instead they are voting for politicans and hoping that they make the right decisions. Are we really going to leave the fait of our country up to hope and up to people that don't really know what their voting for. This is not fair and it doesn't live up to American values.

Another reason that you shouldn't support the Electorial Collage is because many of the politicans that people vote for make the wrong decisions and could jepordize the future of our country. Everyone makes mistakes but in presidental elections you can't, it is veyr important that things are monitered closely. After all you are voting for a person who is going to run and represent your country. But many politicians feel that since they have power that they can do whatever they want. Even go as far as rigging election votes so they can win. in source two it states that ""Those electors could always defy the will of the people."" In other words they may not listen to what the people want and instead be selfish and listen to what they want. Now of course we know this isn't right. ""Electors have occasionally refused to vote for their party's candidate and cast a deciding vote for whomever they please."" This isn't fair to the people, because by doing that you are saying they don't have a say. And people have a lot of trouble trusting politicians, would you blame them it's not every day that you come across a person who wants the best for their people and puts them first instead of themselves.

The final reason that you shouldn't approve or support the Electorial System is because of the ""Winners take all"" system. In this system candidates really don't bother going or speaking or visiting the state their running in. This basically means that the people who vote for them are making a blind vote without really knowing the person. Before voting for anyone in any situation student council, Goverment, and ect. You need to know that person. You need to make sure that they share the same values that you do. You need to make sure that they are the best candidate for the state and not some random street alcoholic. People have enough trouble trusting politicans as it is why make it worse? ""During the 2000 campaign, seventeen states didnt see the candidates at all."" This statement also includes political ads, they saw none at all. And you expect them to vote for the President of the United States without prior knowledge how is that even allowed? That is why I call it a blind vote.

However even in the midst of all that wrong with Electorial System people have found right in it. For instance source 3 says that ""But each party selects a slate of electors trusted to vote for the party's nominee (and that trust is rarely betrayed)."" Although this statement has some truth to it, it also has some false. The problem that i have with that statement is that there are no facts to back it up. Sure you believe that our trust is rarely betrayed but actually you don't know. Politicans are very secrative and protected at all cost. You have no ideas what going on in their office unless they make a public announcement on it and sometimes that's even a lie. We don't know our politicans really well on a personal basis, sure you might think you do because they go on tv shows tell you about their life but how much of that is truth and how much is lie? Sometimes politicans lie to protect the people from pain or ect. But you shouldn't being doing that in the middle of one of the most important elections the country ever has. And if we mess up some how the only way we fix it is either impeaching the president or waiting another four years to hopefully make sure things go right and get a good President. Are you willing to take that chance?

To reiterate the bottom line is that these Electorial Collages are important. The people we select in our office are important. However if we let our people become involved in actual Presidental elections we are leaving the future of our country up to hope and to people who make the wrong decisions as well as the ""Winner takes all system."" Is that really what we want for our country? People need to be involved thats why its called The United States of American. We are suppose to be united. Sure our government could be a little corrupt at times but maybe by letting people become more involved we may actually be looking forward to a brighter and better America. Which is what we all want.    ",6
23b30d1,"Astronauts risk their life by exploring the different planets in our solar system. In the article ''The Challenge of Exploring Venus'' talks about how dangerous it could be to exoplor it. Venus is a worthy pursuit despite the dangers it presents because it was once the most Earth-like planet in our solar system, Venus can sometimes be our nearest option for planetary visit, and NASA is working on other approaches to studying Venus.

Venus may be inhospitable now, but it was once the most Earth-like planets in our solar system. In the article it discusses how Venus was probably covered largely with oceans and could have supported various forms of life, just like Earth. It states that, ''The planet has a surface of rocky sediment and includes familiar features [like] valleys, mountains, and craters.'' Meaning it has some features that are analogous to those on Earth. Venus is also the second planet from our sun.

Earth, Venus, and Mars orbit the sun at different speeds, which could lead to planetary visits. ''The differences in speed mean that sometimes we ae closer to Mars and other times Venus.'' Humans have sent numerous spacecraft to land on this cloud draped world. Each previous mission was unmanned, and no spacecraft survuved the landing for more than a few hours. Venus has proven to be a very challanging place to examine more closely.

There are inhancements that NASA are trying to improve for differnt approaches to studying Venus. The author exclaims, ''A thick atmosphere of almost 97 percent carbon dioxide blankets Venus.''

An example of what NASA is trying to do is to create simplified electronics made of silicone carbide that have been tested to in a chamber that stimulates Venus's surface; this electronic has survived three weeks in such conditon. What's even more challenging are the clouds of highly corrosive sulfuric acid in Venus's atmosphere. So imagine exposing a cell phone to acid or heat capable of melting tin.       ",3
d29de25,"People have been driving for many years. Cars today have evolved dramastically since the first car came out. Since we have new technology, it means that we have more non-fuel efficient cars. We need to think of a way to cut out all the negative things that cars give us. Paris, for example is banning cars that have an even numbered license plate on Monday. Bogota, Columbia is also banning cars and telling people to find an alternative transportation. Lastly Vauban, Germany is demanding to be ""car-free"".

Paris has had days of near-record pollution, so they had to think of a plan to reduce the pollution in the air. On Monday motorists with even-numbered license plates were ordered to leave thier cars at home of pay a 22-euro fine ($31). The same would apply to odd-numbered plates the following day. Almost 4,000 drivers were fined and 27 people had their cars impounded for their reaction to the crime.

In Bogota, Columbia millions of Columbians hiked, biked, skated, or took buses to work during the car-free day. This day has been going on for 3 years. People faced $25 fine if they violated this event. Citizens were saying that ""It's a good opportunity to take away stress and lower the air pollution"". Parks and Sports Centers have been built, old un-even sidewalks have been smoothed out and rush-hour restrictions have dramatically cut traffic.

In Vauban, Germany residents of this upscale community are giving up their cars. Street parking, driveways and home garages are generally forbidden in this experiment of being car-free. Car ownership is allowed but there are only 2 places to park; large garages at the edge of the development, where a car owner buys a space for 40,000, along with a home. 70% of Vauban's families do not own cars, and 57% sold a car to move here.

Even though many people still own cars, they still give off bad things for our enviroment. Many cars produce a gas that is bad for the air. Many countries have banned cars on certain days to cut down on air pollution. Paris makes you pay a fine if you are caught driving a car on a certain day. Bogota, Columbia has a specific day that cars are banned and you have to find a different way of transportation. Lastly, Vauban, Germany is demanding to be car-free and have certain ways to have cars but pay for them. If we can keep making acceptions of taking different ways of transportation then maybe we can cut down on air pollution for good.    ",2
bd92855,"The author supports his idea coreectly because. In the article he talks about how dangerous venus could be. In paragraph 2 the author says,"" Humans have sent spacecraft to land on this cloud-draped world. The bad part is that nun of the spacecraft surrvied the landing because of how hot venus is.Venus tmepertaure is 800 degree is really hot for someone to make it to venus.

The author also says that venus atomshpere sulfuric has a acid that can kill a person. Venus only has 9 percent carbon dioxide blankets which means there is not alot of air up there. Venus is more hotter then Mercury even tho Mercury is closet to the sun venus will be more hotter. Nasa is trying to come up with something to study more abot Venus because its really dangerous.

Something else the author says is that the jet of the airplanes travel a altitude to fly over many storms. Which there trying to replace that beacuse of what has been happening with the spacecraft. Nasa wants to use a vechicle hovering which will prevent them from a unfriendly ground Condition.Useing the vechicle hover would be kindve helpful for nasa to travel. the temperature would drop to 170 which would be a litlle helpful.

This would i have found about what the author has said. Venus a really dangerous planet that no one has vist. Nasa is still working On makeing a way to make it to venus.               ",2
3157b9b,"As many countries in the world starting on develop high techonology, the use of computers is very necessary. Scientists begin working on study new techonology to help humans lives become more convinience. One of the new uses of techonology is that reading, and identifying human emotions. While highschool students usually have trouble to know their friends, and classmates oppinions about them, the new technology called the ""Facial Action Coding System"" in a classroom is valuable.

The use of computers to read humans emomtions expressions is helpful, because it can read emotional expression accurately, and people will need it, especially students. Highschool students often curious about what people think about them, but somtimes they could not know what the emotion exactly means. Therefore, they need techonology that can help them, specifically the Facial Action Coding System. This techonology allows computers to analyze both simple and complex facial expressions. In order to do this, the computer has to built up 3-D movements of facial muscles, and all those movements are the same as movements of the face in real life. One more way we can tell this technology can work well is that it compares every emotion to a no emotion face, because it says ""Each expression is compared against a neutral face (showing no emotion)."" in the text. With its characteristics, the Facial Action Coding System can help students in classes. Students then can understand their classmates, partners easier. They would feel more confidence, and could focus on lessons better.

The purpose of studying techonology is to help humans lives become better, all techonologies are really useful and have certain value to humans, including the use of Facial Action Coding System. This is a technology that can help identify correctly people feeling base on what they are showing in their faces. When highschool students often face challenges to understand other students facial expressions, the use of this techonology is needed. It is not only because it can work well, but it also help classes more effectively by improving students feeling. This technology is very valuable, and every students will need one.          ",3
3a7aa19,"Imagine a life without your car. Seem impossiable? Residents in suburban Vauban, Germany are giving up their cars for a ""car free"" community. Sure, we love our cars and easy transportation to far away places but consider the benefits such as: environmental rehabitation, saves money and a happier lifestyle.

Cars cause lots of of pollution that dirty our atmosphere. According to Source 2 by Robert Duffer, ""After days of near-record pollution, Paris enforced a partial driving ban to clear the air of the global city."" Smog, pollution caused by driving, is haunting cities and threating the environment. In German Suburb, Life Goes On Without Cars by Elisabeth Rosenthal states, ""Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe and up to 50 percent in some car-intensive areas in the United States."" That being said, less automoblie use is fundamental in order to preserve our environment.

Diesel fuel is expenisve but also nessacery in order to drive. Gas prices are not only high but in order to provide gas we strip the earth of its natural resources thta take millions of year to replish. Wars have been started over it and some are still in action. Walking could save money and lives. In The End of Car Culture by Elisabeth Rosenthal, "" Part of the explanation certainly lies in the recession, because cash-strapped Americans could not afford new cars, and the unemployed werent going to work anyway."" Buying is car in both expensive and stressful.

Happiest is key to a good life. In Source 1 by Elisabeth Rosenthal a Mother states, ""'When I had a car I was always tense. I'm much happier this way,' said Heidrun Walter, a media trainer and a mother of two, as she walked verdent streets where the swish of bicycles and chatter of wanding childern drown out the occasional distant motor."" Without the danger of cars, pedestrians are safer and have less to worry about. Car accidents would be at an all time low and would save millions of lives. Imagine a world where the constant threat of an accident didn't occur.

Finally, the end of the use of cars is upon us. Sure, we love our cars and easy transportation to far away places but consider the benefits such as: environmental rehabitation, saves money and a happier lifestyle. Together we can insure conservation of the environment and provide a happier and cheaper lifestyle for the generations to come.    ",3
ec49c39,"The face you see in the photos is merely an illusion to you. The face is a huge rock formation which resembles a head formed by shadows giving the illusion of eyes, mouth, nose, etc. There has been three photos taken of this rock formation since 1976, since the 1976 photo the camera resolution, meaning the focus of the camera, has improved. Since the resolution of these cameras have improved you can see clearly that there is not actually a face on the surface of Mars. It is just merely a large buldge of rocks.

The face you may have once saw is only a shadow of a rock formation. NASA's Viking 1 spacecraft was circling the planet to look for its sister ships possible landing sight when they found the rock formation, then they snapped pictures of the rocks. Remember the camera resolution was not as clear in this time period.

Due to the scientific studies and the fact of the camera resolutions we have found that there is not an alien life force on the surface of Mars. The only thing we've found are rock formations. The most recent picture taken was at least tens times sharper than the ones before, revealing it is just a natural land form.  ",2
4db787e,"The value of using this technology to read students' can be useful we do it in a every day life anyway when we look at our friends and can tell something is wrong,or when you come home and your mom can always tell something is wrong. These computers could tell if students do not understand and are confused , or if they do get it and understand.

These computers tracks your emotion-recognition as it states in paragh 4. Some kids are afriad to raise there hand you would not have to raise your hand then if you dont get it the teachers would already know that you dont get it. Dr. huang saw that artists studie human anatomy to help them paint facial muscles to also so emotions as it states in paragh 5.

This could help out teachers and students alot. Students would not have to be scared when they are confused, teachers would know that you do not get it so they can help you out till you do get it. When u are just having a bad day teachers would know that and so they dont get on you for being angry when they call on you or try to talk to you. This is why i am for using technology to read students emostions expressions. ",2
f705dc1,"The Facial Action Coding System (FACS) is a recent advancement in technology that can read emotions from facial expressions. Many people speculate where it could be used, from marketing to video games. Some might wonder whether it could be used in classrooms, which is a definitive ""No."" FACS is not valuable to read student's emotional expressions because the classroom shouldn't include emotion, it has better uses elsewhere, and is invasive of privacy.

Emotion shouldn't dictate the lesson in schools. In the passage, Mr. D'Alto quotes, "" 'A classroom computer could recognize when a student is becoming confused or bored,' Dr. Huang predicts. 'Then it could modify the lesson, like an effective human instructor.' "" (6). Everyone has walked into class one day, seen the lesson and then silently grumbled to themselves. This type of emotion shouldn't change what the lesson is or how it is taught. The goal of teaching techniques is to effectively teach the broadest audience. This type of system would switch up the lesson for the few people who get confused easily, but then it hurts the majority's learning experience. This is why the classroom shouldn't include emotion.

Systems such as FACS have better economical value elsewhere. In the passage, Mr. D'Alto says, ""For example, if you smile when a Web ad appears on your screen, a similar ad might follow. But if you frown, the next ad will be different."" (6). This is one example of other industries that could utilize this type of technology. In the classroom, there is no economical value of being able to read the students emotions. Mr. D'Alto goes on to say, ""The same technology can make computer-animated faces more expressive- for video games or video surgery."" These are other industries that would love FACS-like technology. It's a better investment to use FACS elsewhere other than the classroom.

Privacy is held dear by many. FACS can be invasive of this. Some students may wish to save their grief for a counselor, therapy, or simply a designated time to cry. FACS completely disrespects this fact and exposes an individual to everyone else. In the passage, D'Alto quotes, "" 'Most human communication is nonverbal, uncluding emotional communication,"" notes Dr. Huang. 'So computers need to understand that, too.' "" (6). This quote implies that computers are not yet able to comprehend whether or not the individual wishes to be ""scanned"", for a lack of a better term. This can be invasive. Until technology reaches a point until this changes, FACS should stay out of the classroom where students may not wish to have their emotions expressed involuntarily.

In conclusion, FACS is not only worthless, but harmful to the learning quality of students. This is because it has better uses elsewhere, is a breach of privacy and includes emotion into the classroom. FACS is, and may never be suitable for a classroom environment.",5
